payment_id,customer_id,payment_method,date,amount
13830,456,bank card online,2019-03-01 17:11:36,41.92
13831,610,bank card online,2020-04-09 09:17:27,76.46
13832,876,internet banking,2019-11-23 19:30:03,68.03
13833,167,bank card online,2020-10-18 14:33:11,107.64
13835,463,bank card online,2019-01-27 08:47:30,26.88
13837,904,bank card online,2019-11-26 16:54:03,34.98
13838,132,payment in stores,2019-04-04 11:54:01,32.65
13839,230,internet banking,2020-04-15 05:17:09,49.63
13840,478,internet banking,2019-08-07 22:18:19,106.1
13841,784,internet banking,2021-04-04 12:03:49,27.91
13842,463,internet banking,2020-08-10 05:45:15,28.83
13843,824,internet banking,2019-02-24 01:58:07,33.29
13844,874,online wallet,2019-03-24 08:32:26,73.56
13845,686,internet banking,2020-07-10 09:26:04,32.86
13846,633,bank card online,2019-12-04 17:19:16,43.17
13847,466,internet banking,2020-05-29 07:38:56,48.55
13848,141,auto payment from a bank card,2021-02-17 04:00:40,43.34
13849,250,sms payments,2020-12-08 23:24:06,24.13
13850,567,internet banking,2020-10-30 14:48:35,97.4
13851,350,bank card online,2021-02-25 02:26:10,135.31
13852,467,auto payment from a bank card,2021-09-10 01:48:45,83.92
13853,840,auto payment from a bank card,2019-02-22 23:58:13,9.56
13854,71,internet banking,2021-09-20 04:36:19,75.38
13855,626,online wallet,2021-04-19 19:01:29,100.15
13857,422,payment in stores,2021-08-31 18:24:46,73.43
13858,584,bank card online,2019-12-21 10:41:47,11.09
13859,657,bank card online,2021-05-11 04:59:27,28.2
13860,936,auto payment from a bank card,2021-04-05 17:08:17,37.72
13861,724,internet banking,2021-01-30 21:23:41,21.26
13862,569,online wallet,2019-06-21 21:09:21,39.97
13863,836,internet banking,2021-06-29 14:25:57,89.64
13864,74,online wallet,2020-05-20 02:19:19,136.1
13865,307,bank card online,2019-08-20 22:55:24,45.77
13866,848,auto payment from a bank card,2021-09-23 06:55:31,97.49
13867,842,online wallet,2021-11-21 19:12:57,32.56
13869,547,online wallet,2020-07-02 15:57:02,35.91
13870,467,bank card online,2021-08-20 09:12:44,20.75
13871,810,bank card online,2021-11-15 02:46:27,44.05
13872,399,internet banking,2021-02-11 15:54:06,26.73
13873,510,online wallet,2019-02-06 14:53:33,29.82
13874,607,auto payment from a bank card,2019-07-08 05:39:40,101.44
13875,26,internet banking,2021-04-05 05:50:02,45.67
13876,751,internet banking,2021-01-19 20:12:33,12.66
13877,197,auto payment from a bank card,2019-12-02 17:15:48,44.57
13878,140,internet banking,2019-01-16 01:37:17,45.54
13879,616,bank card online,2019-09-02 00:52:05,50.7
13880,585,bank card online,2019-11-27 09:18:37,40.14
13881,723,bank card online,2019-08-10 11:54:53,39.76
13883,830,bank card online,2019-05-20 23:22:38,48.91
13884,772,ATM,2020-11-22 00:28:19,15.73
13885,306,bank card online,2020-08-09 06:17:45,57.41
13886,728,internet banking,2021-09-10 10:57:35,67.22
13887,113,auto payment from a bank card,2020-10-30 14:18:20,91.7
13889,997,internet banking,2021-02-23 21:15:10,38.9
13890,586,online wallet,2020-08-19 21:38:27,32.9
13891,596,internet banking,2021-07-28 17:22:57,89.62
13892,309,bank card online,2021-12-02 11:43:30,94.35
13893,639,online wallet,2019-11-11 21:24:49,73.05
13894,693,online wallet,2019-01-11 16:46:09,35.24
13897,791,internet banking,2021-09-08 05:26:55,21.97
13898,797,bank card online,2020-08-22 20:39:04,21.55
13899,522,bank card online,2021-11-24 13:40:23,28.85
13900,786,internet banking,2021-12-28 19:16:32,39.73
13902,836,online wallet,2021-09-03 06:37:10,63.96
13904,631,internet banking,2020-11-23 13:42:30,131.01
13906,292,bank card online,2020-04-09 12:52:07,104.0
13907,878,internet banking,2021-03-29 14:45:49,75.23
13908,562,online wallet,2019-06-15 15:58:38,26.92
13910,126,bank card online,2021-02-28 07:16:21,7.57
13911,890,internet banking,2021-09-05 11:49:04,31.21
13913,415,auto payment from a bank card,2020-08-29 23:07:00,34.26
13914,618,ATM,2020-10-01 10:08:29,53.62
13915,96,auto payment from a bank card,2021-09-04 18:30:59,32.93
13916,970,bank card online,2019-01-06 12:31:34,90.48
13918,104,payment in stores,2019-08-29 05:45:29,48.38
13919,754,auto payment from a bank card,2020-06-08 04:46:34,77.24
13921,189,ATM,2019-12-24 13:45:33,73.17
13922,251,internet banking,2021-01-14 06:31:26,115.46
13924,526,bank card online,2021-03-29 02:37:36,34.46
13925,192,sms payments,2019-05-19 02:09:49,24.2
13926,298,internet banking,2021-11-08 07:37:28,72.66
13928,176,online wallet,2020-08-20 09:08:46,24.55
13929,658,online wallet,2021-11-26 17:14:54,38.05
13930,266,internet banking,2021-08-05 19:39:58,25.04
13931,449,auto payment from a bank card,2021-08-11 06:44:25,45.96
13932,430,online wallet,2020-07-04 01:36:42,71.53
13933,218,internet banking,2019-10-10 09:36:41,50.59
13934,455,payment in stores,2020-01-27 06:21:42,26.23
13935,985,payment in stores,2020-03-14 22:54:33,44.74
13936,533,auto payment from a bank card,2021-07-21 04:28:38,82.26
13937,997,auto payment from a bank card,2020-08-04 14:37:51,32.28
13939,927,sms payments,2020-10-16 04:59:21,48.6
13940,602,ATM,2021-10-30 10:12:36,24.59
13941,723,online wallet,2020-09-21 07:05:49,32.67
13942,910,internet banking,2019-01-13 02:10:04,32.39
13943,511,bank card online,2020-08-14 07:57:01,41.51
13944,17,ATM,2021-08-17 05:44:14,42.17
13945,512,online wallet,2021-01-09 16:42:01,114.7
13946,645,internet banking,2019-11-23 13:00:18,63.09
13947,516,internet banking,2021-10-04 11:29:56,34.0
13948,579,auto payment from a bank card,2019-01-28 20:51:58,41.63
13951,23,bank card online,2021-10-02 06:19:39,115.4
13953,593,auto payment from a bank card,2020-04-22 06:36:01,26.47
13956,398,internet banking,2021-03-01 09:42:28,21.15
13957,115,bank card online,2021-03-05 00:19:38,54.69
13958,521,sms payments,2021-07-10 09:13:14,85.51
13959,5,internet banking,2021-12-07 05:03:11,33.33
13960,523,auto payment from a bank card,2020-07-22 10:57:50,45.07
13961,477,internet banking,2019-02-22 02:13:48,53.51
13962,326,internet banking,2020-12-22 00:12:05,90.78
13963,66,ATM,2020-10-10 16:43:36,26.74
13965,874,auto payment from a bank card,2019-04-07 07:09:38,14.82
13967,326,internet banking,2021-01-13 17:29:09,18.27
13968,673,bank card online,2020-05-22 00:22:10,39.0
13969,934,online wallet,2020-03-18 03:49:09,36.38
13970,662,auto payment from a bank card,2021-05-05 11:27:21,32.96
13971,207,online wallet,2021-09-29 08:07:17,23.14
13972,189,sms payments,2021-08-22 00:08:14,84.96
13973,434,bank card online,2021-11-08 10:39:47,29.69
13974,237,auto payment from a bank card,2021-03-19 02:57:10,47.44
13975,336,internet banking,2021-03-14 05:20:31,37.79
13976,563,ATM,2020-11-28 06:00:37,97.47
13977,372,auto payment from a bank card,2019-05-30 13:32:57,35.64
13978,363,auto payment from a bank card,2021-10-24 17:02:40,265.02
13979,17,internet banking,2021-01-07 10:21:28,22.83
13980,232,bank card online,2019-10-05 17:05:55,45.62
13982,705,bank card online,2021-03-15 18:37:34,67.37
13985,269,bank card online,2020-06-14 18:19:32,36.08
13986,949,internet banking,2019-03-30 12:41:10,70.62
13987,846,bank card online,2021-05-28 11:10:03,59.09
13989,241,bank card online,2019-01-01 02:54:12,23.49
13990,2,bank card online,2019-08-19 13:25:58,63.15
13991,747,bank card online,2021-04-03 11:02:23,29.56
13992,871,internet banking,2020-12-06 13:07:05,261.51
13993,205,internet banking,2021-07-21 11:06:38,23.06
13994,716,internet banking,2021-07-25 19:56:08,36.97
13995,83,auto payment from a bank card,2021-05-05 17:07:29,38.9
13996,918,internet banking,2021-12-04 19:38:04,20.48
13997,213,internet banking,2021-08-13 17:49:28,42.58
13998,220,internet banking,2020-09-11 09:04:35,120.5
14000,369,sms payments,2021-07-18 15:28:14,54.14
14001,147,auto payment from a bank card,2019-05-06 07:07:01,126.17
14002,755,sms payments,2019-11-11 22:25:00,80.12
14004,165,bank card online,2020-02-16 00:43:54,27.83
14005,348,bank card online,2020-02-28 22:12:29,58.3
14006,272,bank card online,2021-02-08 19:25:58,84.24
14007,259,bank card online,2020-06-09 10:38:23,49.33
14008,66,internet banking,2020-04-30 12:34:39,29.08
14009,914,online wallet,2021-04-02 12:15:46,40.0
14010,918,online wallet,2021-02-02 09:24:25,40.81
14012,747,online wallet,2021-07-26 09:31:04,28.44
14013,801,online wallet,2019-12-11 19:31:54,43.34
14014,459,bank card online,2021-12-27 20:02:26,139.54
14016,860,auto payment from a bank card,2021-04-13 04:41:26,53.99
14017,760,internet banking,2019-12-22 17:47:46,45.85
14018,943,auto payment from a bank card,2019-05-30 07:50:59,29.1
14019,968,internet banking,2021-07-15 13:23:25,64.56
14020,227,internet banking,2020-03-17 20:59:50,30.69
14021,485,bank card online,2021-08-13 04:44:32,21.29
14022,543,payment in stores,2020-11-03 06:50:41,107.82
14023,217,internet banking,2020-03-11 07:06:09,86.4
14024,139,online wallet,2019-08-27 19:50:05,29.29
14025,281,bank card online,2021-12-27 16:19:28,112.86
14026,206,online wallet,2021-10-04 02:53:01,56.75
14027,101,bank card online,2021-05-20 20:34:32,61.3
14028,570,ATM,2019-10-31 18:19:27,51.86
14029,762,bank card online,2019-12-08 22:06:38,47.81
14030,130,internet banking,2021-05-20 06:21:43,56.23
14031,240,internet banking,2020-11-26 19:13:28,116.56
14032,663,bank card online,2021-12-08 10:43:28,14.45
14033,309,online wallet,2021-07-19 09:14:29,92.51
14034,963,internet banking,2021-06-07 22:40:53,30.22
14035,460,online wallet,2021-11-26 20:36:51,59.26
14036,336,internet banking,2019-02-15 22:02:54,210.38
14037,755,auto payment from a bank card,2019-04-21 16:11:02,49.46
14038,737,bank card online,2021-09-22 01:10:16,25.2
14039,218,ATM,2020-03-09 06:48:41,78.02
14040,566,bank card online,2021-10-21 04:38:16,86.6
14041,708,auto payment from a bank card,2021-01-15 02:09:24,44.6
14042,826,auto payment from a bank card,2020-01-06 16:16:17,48.87
14043,830,ATM,2019-04-03 10:57:24,20.02
14048,846,auto payment from a bank card,2021-03-04 13:19:15,101.06
14049,927,online wallet,2021-09-07 09:37:10,63.22
14050,900,internet banking,2020-08-30 14:09:46,66.65
14051,740,bank card online,2020-01-13 19:13:31,134.9
14052,755,auto payment from a bank card,2021-02-28 12:04:51,155.7
14053,737,bank card online,2019-04-26 11:29:14,42.47
14054,463,internet banking,2020-03-17 11:38:48,124.51
14055,355,internet banking,2021-03-14 18:34:53,35.21
14056,356,online wallet,2021-12-11 19:17:27,42.92
14058,792,internet banking,2020-12-15 21:41:34,56.94
14059,931,internet banking,2019-11-09 20:21:36,69.41
14060,794,internet banking,2020-10-15 00:41:31,65.34
14061,760,internet banking,2019-09-05 21:19:42,30.99
14062,410,internet banking,2020-06-12 07:49:08,74.05
14063,453,bank card online,2020-05-11 02:58:27,96.28
14067,353,online wallet,2019-10-19 22:42:25,50.68
14070,14,internet banking,2020-06-18 14:43:38,51.98
14071,856,auto payment from a bank card,2019-09-19 03:43:03,57.97
14072,413,bank card online,2021-06-19 12:43:14,30.12
14073,325,internet banking,2021-10-05 23:44:46,30.57
14074,771,internet banking,2021-08-23 01:58:32,84.75
14076,892,internet banking,2021-12-14 14:42:46,27.22
14077,425,online wallet,2020-12-16 12:55:51,82.28
14078,128,auto payment from a bank card,2021-09-19 04:51:33,33.83
14079,240,auto payment from a bank card,2021-05-14 22:33:30,96.63
14080,253,online wallet,2020-05-06 13:48:57,65.04
14081,766,sms payments,2021-05-01 20:37:06,72.83
14082,686,sms payments,2020-05-30 11:26:07,15.62
14083,38,auto payment from a bank card,2020-02-10 11:37:47,21.3
14084,575,auto payment from a bank card,2020-08-22 16:11:11,83.79
14086,524,online wallet,2020-03-22 21:10:42,23.14
14087,52,internet banking,2021-04-18 02:10:58,80.26
14088,494,ATM,2019-02-01 23:06:09,24.15
14089,969,internet banking,2021-09-17 22:48:44,57.33
14090,33,bank card online,2019-05-21 08:58:01,54.77
14092,186,internet banking,2021-08-21 21:23:00,46.34
14093,97,bank card online,2021-06-20 15:12:12,23.78
14094,812,ATM,2021-12-09 07:38:08,59.85
14095,72,auto payment from a bank card,2021-07-13 19:04:15,39.6
14096,171,internet banking,2021-05-24 12:04:42,171.07
14098,363,internet banking,2021-05-16 12:56:33,87.49
14099,434,bank card online,2021-12-10 16:21:21,72.13
14101,836,internet banking,2021-08-08 04:08:17,65.3
14102,203,sms payments,2021-04-13 04:20:15,108.57
14105,228,ATM,2021-03-06 13:14:20,34.22
14106,148,bank card online,2020-05-09 09:09:52,23.3
14107,509,online wallet,2019-11-03 11:44:31,35.42
14108,985,internet banking,2019-05-03 01:01:07,44.23
14109,62,internet banking,2019-02-24 22:02:16,75.81
14111,554,auto payment from a bank card,2021-08-25 14:22:25,98.7
14113,80,internet banking,2020-09-17 13:50:34,34.17
14114,443,bank card online,2021-09-01 17:38:27,28.76
14115,230,internet banking,2020-12-20 12:29:08,58.3
14116,536,internet banking,2019-09-22 13:58:58,87.81
14117,432,payment in stores,2019-02-09 10:26:15,28.39
14118,444,bank card online,2021-05-13 05:57:40,100.69
14119,449,internet banking,2019-03-16 14:14:31,87.9
14120,253,internet banking,2021-04-13 10:30:58,22.69
14121,796,online wallet,2021-04-14 15:31:46,29.69
14122,241,bank card online,2019-05-02 10:03:15,80.27
14123,189,bank card online,2019-11-22 12:14:47,53.62
14124,958,internet banking,2021-02-04 10:25:04,98.18
14125,579,internet banking,2019-02-22 23:24:41,61.86
14126,140,internet banking,2019-08-23 07:16:31,25.54
14127,958,internet banking,2020-06-15 18:59:07,53.6
14128,195,bank card online,2020-07-13 13:22:36,121.67
14129,612,internet banking,2020-02-17 15:42:46,30.66
14130,65,internet banking,2019-01-17 07:15:38,33.75
14131,297,internet banking,2019-01-08 03:06:06,68.91
14132,867,auto payment from a bank card,2019-06-26 05:57:48,114.83
14133,105,internet banking,2019-12-23 09:45:01,59.07
14134,275,auto payment from a bank card,2020-12-28 20:12:11,36.02
14135,946,internet banking,2021-02-10 03:56:31,68.46
14136,220,online wallet,2020-07-20 18:41:42,22.17
14138,519,auto payment from a bank card,2019-01-30 18:52:55,43.38
14140,260,bank card online,2020-12-30 20:41:43,41.03
14141,625,internet banking,2021-03-07 12:48:20,84.23
14143,982,auto payment from a bank card,2021-01-14 03:10:16,29.48
14144,454,payment in stores,2019-08-27 03:53:14,81.12
14145,80,online wallet,2021-06-02 22:56:30,45.81
14146,804,internet banking,2019-07-26 17:40:19,27.78
14147,628,bank card online,2020-12-09 20:10:37,58.34
14148,885,auto payment from a bank card,2019-05-24 12:03:18,38.62
14149,324,payment in stores,2020-08-01 14:28:04,18.62
14150,918,internet banking,2021-01-16 08:36:21,41.81
14151,755,internet banking,2020-08-16 16:41:25,98.72
14154,859,online wallet,2020-06-23 20:28:13,30.28
14155,685,bank card online,2020-03-02 02:44:17,79.74
14156,564,auto payment from a bank card,2020-08-05 08:22:22,40.73
14157,763,auto payment from a bank card,2021-09-08 04:09:39,52.67
14158,297,internet banking,2019-11-28 08:24:45,36.65
14159,101,auto payment from a bank card,2021-11-21 16:40:11,68.07
14161,14,bank card online,2020-08-22 14:21:32,70.27
14162,575,auto payment from a bank card,2020-12-28 10:47:00,47.22
14163,276,internet banking,2019-08-06 19:54:34,65.14
14164,224,bank card online,2021-11-29 05:57:33,101.06
14165,753,bank card online,2019-02-22 05:57:23,128.7
14166,930,bank card online,2021-06-30 17:57:53,106.35
14167,772,bank card online,2019-03-03 19:39:55,176.82
14168,251,internet banking,2019-09-01 21:03:26,143.11
14169,276,bank card online,2021-10-26 20:09:20,61.79
14170,580,bank card online,2021-05-19 09:01:59,61.07
14171,916,sms payments,2020-06-25 18:50:51,223.1
14173,29,bank card online,2019-03-21 22:57:46,118.33
14174,197,online wallet,2019-05-25 11:46:31,68.6
14175,173,internet banking,2020-01-21 12:02:26,28.63
14176,483,online wallet,2020-07-25 14:34:48,292.21
14179,826,online wallet,2021-07-19 01:24:31,17.88
14180,190,internet banking,2019-10-27 15:32:57,26.93
14181,521,bank card online,2021-02-15 18:19:22,45.58
14182,456,bank card online,2021-11-07 23:18:58,23.49
14185,840,online wallet,2020-11-02 15:00:30,135.16
14186,13,internet banking,2021-03-26 11:33:59,36.8
14187,824,internet banking,2021-08-13 00:55:18,43.28
14188,601,internet banking,2019-04-04 10:31:34,43.28
14189,377,internet banking,2021-12-18 19:14:36,52.6
14190,240,ATM,2019-07-09 18:27:57,91.71
14191,869,bank card online,2020-02-15 19:27:02,198.31
14192,394,bank card online,2020-11-15 22:33:31,64.54
14193,18,auto payment from a bank card,2019-12-21 12:59:16,47.17
14194,858,bank card online,2021-03-16 18:51:12,64.31
14196,372,internet banking,2021-11-20 15:25:10,43.65
14197,964,online wallet,2021-07-23 14:43:31,11.95
14198,98,auto payment from a bank card,2020-03-20 15:57:56,18.43
14199,811,payment in stores,2021-04-27 07:35:47,22.03
14200,49,bank card online,2019-03-27 21:59:23,15.59
14201,136,auto payment from a bank card,2020-03-17 01:31:57,60.69
14202,57,auto payment from a bank card,2020-09-21 03:52:15,132.01
14203,270,internet banking,2021-03-26 01:38:02,120.65
14206,539,online wallet,2020-01-14 15:33:55,32.77
14207,435,auto payment from a bank card,2019-07-04 15:22:19,27.93
14208,917,online wallet,2020-07-20 02:11:25,14.09
14209,413,payment in stores,2020-12-15 11:45:14,54.3
14210,128,auto payment from a bank card,2020-11-15 11:21:15,39.26
14211,905,online wallet,2021-07-04 22:41:04,60.72
14212,501,bank card online,2021-12-05 01:13:58,106.7
14213,787,bank card online,2019-05-23 14:12:52,28.51
14214,649,online wallet,2021-07-08 11:28:27,41.42
14215,383,internet banking,2020-05-19 22:59:32,32.43
14216,501,online wallet,2021-09-01 20:41:38,33.71
14217,817,bank card online,2019-09-22 20:31:18,22.96
14220,815,auto payment from a bank card,2021-12-31 07:31:11,24.3
14221,353,payment in stores,2021-03-04 12:35:50,16.11
14223,341,auto payment from a bank card,2020-01-16 14:55:57,84.39
14224,666,auto payment from a bank card,2019-06-15 13:59:56,147.42
14226,514,ATM,2020-09-04 01:36:46,57.27
14227,21,bank card online,2020-08-06 07:06:04,80.48
14228,543,auto payment from a bank card,2019-05-10 15:24:15,39.65
14229,52,bank card online,2021-12-20 11:22:43,9.45
14230,71,internet banking,2021-10-10 22:50:39,40.9
14231,129,auto payment from a bank card,2019-05-30 04:21:45,44.47
14232,460,sms payments,2021-09-09 04:46:03,21.77
14233,664,bank card online,2019-12-14 21:54:58,44.71
14234,532,auto payment from a bank card,2021-07-20 23:42:58,31.85
14235,964,bank card online,2019-07-03 04:21:11,14.95
14236,946,bank card online,2019-11-22 10:30:48,63.75
14237,642,internet banking,2021-04-25 20:09:09,35.33
14238,646,auto payment from a bank card,2021-10-18 06:02:40,73.01
14239,957,bank card online,2019-08-06 20:46:29,37.01
14242,888,auto payment from a bank card,2021-08-20 10:05:33,122.56
14245,138,internet banking,2019-05-27 22:17:10,90.99
14246,56,auto payment from a bank card,2020-01-30 05:29:17,96.79
14247,964,bank card online,2020-10-04 10:31:28,66.41
14249,663,sms payments,2020-05-21 02:59:01,25.73
14250,952,online wallet,2021-03-26 20:22:35,76.8
14251,944,sms payments,2021-11-17 15:28:11,46.76
14252,747,bank card online,2019-01-28 01:21:46,25.32
14253,588,internet banking,2021-05-03 11:17:50,79.51
14254,968,payment in stores,2021-08-24 04:23:13,111.64
14255,654,internet banking,2020-07-22 19:47:20,43.89
14256,728,bank card online,2020-04-20 18:36:20,16.96
14257,277,online wallet,2020-08-04 16:12:43,42.52
14258,200,internet banking,2019-08-11 12:29:33,58.66
14259,145,auto payment from a bank card,2020-04-07 20:31:06,16.06
14260,705,internet banking,2019-11-08 23:03:03,84.62
14261,163,online wallet,2021-03-22 22:22:34,57.04
14263,45,internet banking,2021-07-18 16:24:18,154.5
14264,974,internet banking,2021-08-16 04:42:54,74.02
14265,847,internet banking,2019-03-10 20:03:54,141.96
14266,415,auto payment from a bank card,2021-12-22 23:10:00,73.17
14268,42,bank card online,2021-01-27 19:44:40,35.21
14269,405,online wallet,2021-04-12 19:50:33,83.46
14270,554,internet banking,2021-04-19 04:59:01,34.74
14271,726,internet banking,2021-08-13 17:53:01,44.8
14272,118,auto payment from a bank card,2021-08-27 11:04:18,79.59
14274,234,internet banking,2021-11-10 00:48:10,39.73
14275,74,bank card online,2020-01-20 04:57:04,112.69
14278,967,bank card online,2020-04-22 11:52:03,182.67
14279,377,online wallet,2020-12-06 08:45:30,21.52
14280,198,auto payment from a bank card,2021-01-09 00:54:56,47.21
14281,631,internet banking,2021-04-03 13:55:32,10.6
14282,851,payment in stores,2020-04-10 09:08:59,60.12
14284,675,bank card online,2019-10-08 14:22:35,94.49
14285,754,online wallet,2020-01-25 06:36:12,25.04
14286,572,bank card online,2021-12-02 12:49:22,19.95
14287,215,bank card online,2021-12-05 09:34:20,190.25
14288,756,ATM,2019-09-17 21:06:29,27.24
14290,715,internet banking,2021-11-26 05:44:07,217.21
14292,891,internet banking,2019-12-14 09:37:27,152.45
14294,183,bank card online,2019-06-09 07:48:32,65.74
14295,167,internet banking,2021-07-12 19:59:01,41.71
14296,414,internet banking,2021-10-13 01:07:13,49.92
14297,874,internet banking,2019-02-28 06:59:11,31.45
14298,122,internet banking,2021-06-24 11:42:12,25.42
14299,827,auto payment from a bank card,2020-10-15 17:44:24,39.0
14300,362,bank card online,2019-04-15 04:15:40,29.03
14301,982,auto payment from a bank card,2021-12-08 08:39:50,72.51
14302,404,internet banking,2021-10-18 23:42:26,145.44
14303,482,internet banking,2020-10-07 15:47:23,61.32
14305,480,auto payment from a bank card,2021-12-01 06:06:31,104.47
14306,263,online wallet,2021-05-30 09:54:53,85.62
14308,943,internet banking,2019-10-11 19:21:19,66.78
14309,85,internet banking,2019-03-05 07:13:31,32.44
14310,526,bank card online,2021-03-23 17:31:55,33.88
14311,835,internet banking,2021-11-15 04:29:06,107.22
14312,714,internet banking,2020-11-12 01:54:41,59.78
14313,464,bank card online,2019-02-24 07:38:19,23.47
14314,545,bank card online,2019-01-10 09:48:11,34.24
14315,854,internet banking,2019-09-27 11:15:38,63.55
14316,677,auto payment from a bank card,2020-10-08 03:52:45,45.47
14317,35,bank card online,2021-02-27 21:24:58,34.68
14318,501,internet banking,2019-12-23 03:48:37,102.63
14319,313,internet banking,2020-03-08 10:19:27,42.71
14320,938,online wallet,2019-04-26 19:24:06,83.84
14321,120,internet banking,2020-07-06 17:22:59,82.12
14322,593,internet banking,2020-12-31 06:39:03,102.02
14323,607,auto payment from a bank card,2021-11-12 01:54:46,23.9
14324,255,bank card online,2021-03-26 16:10:56,28.49
14325,847,internet banking,2021-02-22 23:57:06,39.23
14326,172,internet banking,2019-12-24 20:37:16,52.79
14327,254,sms payments,2021-03-12 01:13:32,45.89
14328,620,online wallet,2020-05-09 04:12:13,38.71
14329,748,bank card online,2019-04-03 00:22:05,106.91
14330,830,bank card online,2019-08-08 20:55:59,19.07
14331,399,bank card online,2020-04-16 20:42:25,65.31
14332,33,auto payment from a bank card,2019-10-03 22:23:17,56.59
14333,863,internet banking,2019-12-15 02:21:04,44.14
14334,397,online wallet,2021-02-14 18:48:36,56.33
14335,226,online wallet,2019-11-01 19:23:56,83.28
14336,922,online wallet,2021-02-15 01:45:13,85.23
14337,744,internet banking,2019-10-01 05:30:32,12.16
14338,422,auto payment from a bank card,2019-01-27 10:25:29,110.74
14339,307,internet banking,2020-08-04 06:13:59,22.18
14341,191,bank card online,2019-03-26 08:14:48,60.52
14342,233,internet banking,2021-07-07 03:12:42,23.79
14343,622,ATM,2019-06-23 08:05:51,82.33
14345,765,internet banking,2021-12-15 22:52:20,58.36
14347,6,online wallet,2019-08-02 09:06:01,55.93
14349,297,bank card online,2020-09-26 21:04:28,185.34
14350,107,internet banking,2021-09-09 10:23:54,45.77
14351,767,bank card online,2020-12-25 05:21:59,70.11
14352,415,ATM,2021-03-28 04:36:08,69.27
14353,463,internet banking,2019-12-28 10:57:03,82.28
14354,331,internet banking,2021-10-26 05:26:18,33.51
14355,704,bank card online,2021-06-09 07:38:33,78.65
14356,543,auto payment from a bank card,2020-10-12 08:23:52,106.15
14357,31,internet banking,2021-12-09 02:46:10,15.39
14358,398,online wallet,2020-06-15 08:41:19,87.02
14359,878,online wallet,2020-12-21 15:47:19,62.62
14360,336,auto payment from a bank card,2021-12-01 06:04:37,13.94
14362,755,internet banking,2019-06-30 18:54:12,32.2
14363,23,auto payment from a bank card,2021-08-10 17:47:44,26.93
14364,713,internet banking,2021-10-23 17:40:55,28.98
14365,149,bank card online,2020-03-30 02:46:27,45.78
14366,70,internet banking,2021-11-11 12:46:18,40.77
14368,65,online wallet,2021-01-31 13:46:40,15.76
14369,290,bank card online,2021-06-12 17:13:37,25.82
14371,821,bank card online,2021-01-01 19:47:59,102.53
14372,504,auto payment from a bank card,2019-11-04 01:35:15,67.52
14373,645,bank card online,2019-09-02 00:29:27,126.97
14374,911,bank card online,2021-09-21 04:00:49,45.58
14375,878,internet banking,2019-09-22 14:25:32,35.03
14377,66,bank card online,2020-05-04 12:40:52,10.92
14378,794,payment in stores,2019-07-14 12:36:46,56.28
14380,949,ATM,2020-07-01 17:16:27,40.11
14382,339,online wallet,2021-06-28 04:26:36,174.69
14383,32,internet banking,2020-09-04 05:35:22,55.22
14384,279,bank card online,2019-11-28 01:06:09,263.74
14385,348,auto payment from a bank card,2021-03-11 20:13:15,34.84
14386,779,internet banking,2021-02-14 05:41:48,34.43
14387,479,online wallet,2019-04-05 16:29:53,113.05
14388,5,online wallet,2020-11-02 14:34:36,41.05
14389,391,internet banking,2021-07-08 15:22:43,20.09
14390,836,auto payment from a bank card,2020-08-02 19:32:21,62.35
14391,979,online wallet,2021-10-02 09:11:24,163.76
14392,739,online wallet,2019-12-24 18:22:46,20.31
14393,464,internet banking,2019-12-20 01:09:43,39.97
14394,43,bank card online,2021-10-03 04:54:20,17.67
14395,854,internet banking,2021-08-03 01:53:44,19.95
14396,846,bank card online,2020-08-14 17:41:40,40.74
14397,729,ATM,2019-10-11 22:56:33,31.38
14398,461,sms payments,2021-07-30 15:59:18,74.68
14400,41,bank card online,2021-08-27 23:29:19,28.44
14402,148,internet banking,2019-01-01 23:39:54,43.03
14403,358,internet banking,2021-12-16 18:44:13,82.07
14404,768,internet banking,2021-10-12 17:51:30,67.97
14405,132,internet banking,2019-10-30 20:05:23,17.6
14406,607,internet banking,2020-08-20 15:35:25,31.16
14407,274,internet banking,2021-04-10 06:19:44,101.36
14408,124,auto payment from a bank card,2020-05-29 04:26:46,22.09
14409,958,bank card online,2020-10-12 21:57:41,47.47
14410,863,online wallet,2019-03-08 10:04:41,35.17
14412,80,online wallet,2020-03-27 19:37:58,105.02
14413,250,auto payment from a bank card,2019-03-15 15:48:20,47.8
14416,78,internet banking,2021-01-13 16:49:12,32.95
14417,260,internet banking,2021-10-21 00:32:14,64.93
14418,854,payment in stores,2021-04-01 23:54:29,195.99
14419,389,online wallet,2021-11-27 08:28:14,106.84
14420,521,bank card online,2021-07-28 05:33:28,46.98
14421,672,auto payment from a bank card,2021-07-10 02:26:05,72.51
14422,339,bank card online,2021-04-18 11:48:50,51.68
14423,977,internet banking,2021-07-10 06:06:40,71.14
14424,312,auto payment from a bank card,2020-12-08 16:28:36,53.34
14426,573,auto payment from a bank card,2021-10-13 05:59:57,77.91
14427,172,online wallet,2020-02-27 17:28:50,77.76
14428,464,ATM,2019-07-31 08:54:49,70.97
14429,172,bank card online,2020-09-07 11:51:43,21.63
14430,528,sms payments,2021-09-05 04:33:48,50.01
14431,357,auto payment from a bank card,2021-06-12 07:56:36,57.77
14433,38,bank card online,2021-03-15 21:42:50,61.91
14434,469,internet banking,2021-01-09 12:55:45,52.55
